Company_name,Contact_id,Region,Country
HSBC,00v2000000KO0dCAAT,EMEA,Italy
HSBC,00v2000000MhwWKAAZ,EMEA,Italy
HSBC,00v2000000LOQHWAA5,EMEA,Italy
HSBC,00v2000000dXPn2AAG,EMEA,Italy
HSBC,00v2000000HR88kAAD,EMEA,Italy
HSBC,00vD000000h0C1vIAE,EMEA,Italy
HSBC,00v2000000JbdGvAAJ,EMEA,Italy
HSBC,00vD000000h2fA4IAI,EMEA,Italy
HSBC,00v2000000VCHpyAAH,EMEA,Italy
HSBC,00v2000000SLhNZAA1,EMEA,Italy
HSBC,00v2000000H4U1IAAV,EMEA,Italy
HSBC,00v2000000Lm338AAB,EMEA,Italy
HSBC,00v2000000dzvrKAAQ,EMEA,Italy
HSBC,00v2000000e0sNJAAY,EMEA,Italy
HSBC,00v2000000aEs4XAAS,EMEA,Italy
HSBC,00v2000000dy553AAA,EMEA,Italy
HSBC,00v2000000W9vJhAAJ,EMEA,Italy
HSBC,00v2000000PNDOzAAP,EMEA,Italy
HSBC,00v2000000MiPxMAAV,EMEA,Italy
HSBC,00v2000000fhNvgAAE,EMEA,Italy
HSBC,00v2000000LlwfOAAR,EMEA,Italy
HSBC,00v2000000bnmZSAAY,EMEA,Italy
HSBC,00v2000000aHiR6AAK,EMEA,Italy
HSBC,00vD000000h2O0NIAU,EMEA,Italy
HSBC,00v2000000eJdrbAAC,EMEA,Italy
HSBC,00v2000000c8f8gAAA,EMEA,Italy
HSBC,00v2000000SM1faAAD,AMER,US
HSBC,00v2000000bFtxyAAC,AMER,US
HSBC,00v2000000ZCPhXAAX,AMER,US
HSBC,00v2000000YcvYEAAZ,AMER,US
HSBC,00v2000000bnGTcAAM,AMER,US
HSBC,00v2000000YbIScAAN,AMER,US
HSBC,00v2000000RBM6UAAX,AMER,US
HSBC,00v2000000gu8lNAAQ,AMER,US
HSBC,00v2000000M52VOAAZ,AMER,US
HSBC,00v2000000H0UxEAAV,AMER,US
HSBC,00v2000000dWrCyAAK,AMER,US
HSBC,00v2000000V9UbfAAF,AMER,US
HSBC,00v2000000I5HeVAAV,AMER,US
HSBC,00v2000000cA0TLAA0,AMER,US
HSBC,00v2000000JDUrTAAX,AMER,US
HSBC,00v2000000LLlk5AAD,AMER,US
HSBC,00v2000000G5LFlAAN,AMER,US
HSBC,00v2000000LNY8JAAX,AMER,US
HSBC,00v2000000SMzBdAAL,AMER,US
HSBC,00v2000000GdDu2AAF,AMER,US
HSBC,00v2000000HPum6AAD,AMER,US
HSBC,00v2000000FRTIuAAP,AMER,US
HSBC,00v2000000aE7njAAC,AMER,US
HSBC,00v2000000KMhCmAAL,AMER,US
HSBC,00v2000000KXQlFAAX,AMER,US
HSBC,00v2000000JZsD4AAL,AMER,US
HSBC,00v2000000IcTfIAAV,AMER,US
HSBC,00v2000000KaTtdAAF,AMER,US
HSBC,00v2000000QEfo6AAD,AMER,US
HSBC,00v2000000JBdgzAAD,AMER,US
HSBC,00v2000000bwubSAAQ,AMER,US
HSBC,00v2000000JBVrcAAH,AMER,US
HSBC,00v2000000HQm7LAAT,AMER,US
HSBC,00v2000000FEYNvAAP,AMER,US
HSBC,00v2000000JbIGOAA3,AMER,US
HSBC,00v2000000NahHgAAJ,AMER,US
HSBC,00v2000000VAiz4AAD,AMER,US
HSBC,00v2000000VkpaCAAR,AMER,US
HSBC,00v2000000LndMbAAJ,AMER,US
HSBC,00v2000000KO454AAD,AMER,US
HSBC,00v2000000WQ3cHAAT,AMER,US
HSBC,00v2000000Vhs9VAAR,AMER,US
HSBC,00v2000000U2KnTAAV,AMER,US
HSBC,00v2000000NdCIcAAN,AMER,US
HSBC,00v2000000Mji1LAAR,AMER,US
HSBC,00v2000000FEXvqAAH,AMER,US
HSBC,00v2000000KsZ8LAAV,AMER,US
HSBC,00v2000000aH1pPAAS,AMER,US
HSBC,00v2000000cVklGAAS,AMER,US
HSBC,00v2000000TLNqKAAX,AMER,US
HSBC,00v2000000Lo1U8AAJ,AMER,US
HSBC,00v2000000Na3vRAAR,AMER,US
HSBC,00v2000000SK6ofAAD,AMER,US
HSBC,00v2000000RBHIlAAP,AMER,US
HSBC,00v2000000LnhqlAAB,AMER,US
HSBC,00v2000000QFEpCAAX,AMER,US
HSBC,00v2000000NchE8AAJ,AMER,US
HSBC,00v2000000Kv9JLAAZ,AMER,US
HSBC,00v2000000JbYSCAA3,AMER,US
HSBC,00v2000000bpJiCAAU,AMER,US
HSBC,00v2000000U3PtHAAV,AMER,US
HSBC,00v2000000NZT8XAAX,AMER,US
HSBC,00v2000000JDPvLAAX,AMER,US
HSBC,00v2000000GeqChAAJ,AMER,US
HSBC,00v2000000KNopTAAT,AMER,US
HSBC,00v2000000HPrYmAAL,AMER,US
HSBC,00v2000000LKsmzAAD,AMER,US
HSBC,00v2000000cqUmzAAE,AMER,US
BlackRock,00v2000000fwLzuAAE,AMER,US
BlackRock,00vD000000h3WZIIA2,AMER,US
BlackRock,00v2000000VAc7eAAD,AMER,US
BlackRock,00vD000000guLptIAE,AMER,US
BlackRock,00v2000000SlUWSAA3,AMER,US
BlackRock,00v2000000RCQviAAH,AMER,US
BlackRock,00v2000000QFbc8AAD,AMER,US
BlackRock,00v2000000IaS9yAAF,AMER,US
BlackRock,00v2000000M8HscAAF,AMER,US
BlackRock,00vD000000h2tMmIAI,AMER,US
BlackRock,00v2000000dVswGAAS,AMER,US
BlackRock,00v2000000HRgMVAA1,AMER,US
BlackRock,00vD000000h24IVIAY,AMER,US
BlackRock,00v2000000RAhuUAAT,AMER,US
BlackRock,00v2000000Wm6XjAAJ,AMER,US
BlackRock,00v2000000XQ7BiAAL,AMER,US
BlackRock,00v2000000MMivXAAT,AMER,US
BlackRock,00v2000000bGaDmAAK,AMER,US
BlackRock,00v2000000U3KoNAAV,AMER,US
BlackRock,00v2000000XvcTSAAZ,AMER,US
BlackRock,00v2000000etRygAAE,AMER,US
BlackRock,00v2000000bFuRzAAK,AMER,US
BlackRock,00v2000000MjhzqAAB,AMER,US
BlackRock,00v2000000PLRI5AAP,AMER,US
BlackRock,00v2000000QDKkBAAX,AMER,US
BlackRock,00v2000000aE3hvAAC,AMER,US
BlackRock,00vD000000h3XVhIAM,AMER,US
BlackRock,00v2000000VhofnAAB,AMER,US
BlackRock,00v2000000Xyxu0AAB,AMER,US
BlackRock,00v2000000cp7bgAAA,AMER,US
BlackRock,00v2000000gUjcmAAC,AMER,US
BlackRock,00v2000000HQtU2AAL,AMER,US
BlackRock,00v2000000IctrcAAB,AMER,US
BlackRock,00v2000000V9OFvAAN,AMER,US
BlackRock,00v2000000Vif12AAB,AMER,US
BlackRock,00v2000000G47iPAAR,AMER,US
Goldman Sachs,00v2000000c9q5sAAA,AMER,US
Goldman Sachs,00v2000000dUefUAAS,AMER,US
Goldman Sachs,00v2000000IbY46AAF,AMER,US
Goldman Sachs,00v2000000cV4ZnAAK,AMER,US
Goldman Sachs,00v2000000LmF7VAAV,AMER,US
Goldman Sachs,00v2000000NaOwRAAV,AMER,US
Goldman Sachs,00v2000000KMXGWAA5,AMER,US
Goldman Sachs,00v2000000HTRDbAAP,AMER,US
Goldman Sachs,00vD000000h1HJMIA2,AMER,US
Goldman Sachs,00v2000000JEkDIAA1,AMER,US
Goldman Sachs,00v2000000Na4xgAAB,AMER,US
Goldman Sachs,00v2000000IagZfAAJ,AMER,US
Goldman Sachs,00v2000000VhpWVAAZ,AMER,US
Goldman Sachs,00v2000000fl81nAAA,AMER,US
Goldman Sachs,00v2000000NZTVMAA5,AMER,US
Goldman Sachs,00v2000000SMad2AAD,AMER,US
Aflac Inc.,00v2000000U2IWmAAN,AMER,US
Aflac Inc.,00v2000000dVwJyAAK,AMER,US
Aflac Inc.,00v2000000YbpHIAAZ,AMER,US
AIG SunAmerica,00v2000000Ycw69AAB,AMER,US
AIG SunAmerica,00v2000000bGMmoAAG,AMER,US
AIG SunAmerica,00v2000000bG4oCAAS,AMER,US
American Express Company,00v2000000VBl4cAAD,AMER,US
American Express Company,00v2000000OSLd7AAH,AMER,US
American Express Company,00v2000000V9K65AAF,AMER,US
Bank of America Corporation,00v2000000I1v4AAAR,AMER,US
Bank of America Corporation,00v2000000dWZidAAG,AMER,US
Bank of America Corporation,00v2000000Z9tPMAAZ,AMER,US
Bank One Corporation,00v2000000Wy5FJAAZ,AMER,US
Bank One Corporation,00v2000000HSbcIAAT,AMER,US
Bank One Corporation,00v2000000TNLeZAAX,AMER,US
Bear Stearns,00v2000000UmpMZAAZ,AMER,US
Bear Stearns,00v2000000YcXxlAAF,AMER,US
Bear Stearns,00v2000000G4nXxAAJ,AMER,US
Bloomberg,00v2000000H3mLMAAZ,AMER,US
Bloomberg,00v2000000d0pZRAAY,AMER,US
Bloomberg,00v2000000eKkmFAAS,AMER,US
Bloomberg LP,00v2000000bqapwAAA,AMER,US
Bloomberg LP,00v2000000cokvkAAA,AMER,US
Bloomberg LP,00v2000000JCvPyAAL,AMER,US
Capital One Financial Corporation,00v2000000gLecCAAS,AMER,US
Capital One Financial Corporation,00vD000000h3bu5IAA,AMER,US
Capital One Financial Corporation,00v2000000U3QJzAAN,AMER,US
CIT Group,00v2000000e0lqZAAQ,AMER,US
CIT Group,00v2000000bGXu5AAG,AMER,US
CIT Group,00vD000000h1L9xIAE,AMER,US
Citigroup,00v2000000JbOWoAAN,AMER,US
Citigroup,00v2000000XyKOaAAN,AMER,US
Citigroup,00v2000000QH6wfAAD,AMER,US
CitiGroup Global Markets Inc.,00v2000000LoD5YAAV,AMER,US
CitiGroup Global Markets Inc.,00v2000000U2EroAAF,AMER,US
CitiGroup Global Markets Inc.,00v2000000bFY6aAAG,AMER,US
Citizens Financial,00v2000000ViP5yAAF,AMER,US
Citizens Financial,00v2000000JAfd0AAD,AMER,US
Citizens Financial,00v2000000RCtKtAAL,AMER,US
Conseco,00v2000000R9hP4AAJ,AMER,US
Conseco,00v2000000YbSFgAAN,AMER,US
Conseco,00v2000000XPrmgAAD,AMER,US
CountryWide Financial Corporation,00v2000000OVmgIAAT,AMER,US
CountryWide Financial Corporation,00v2000000RA3BEAA1,AMER,US
CountryWide Financial Corporation,00v2000000ZCFyUAAX,AMER,US
Deloitte & Touche,00v2000000KrgKjAAJ,AMER,US
Deloitte & Touche,00v2000000H3dwgAAB,AMER,US
Deloitte & Touche,00v2000000Mj8xWAAR,AMER,US
Deloitte Touche Tohmatsu,00v2000000LNc1SAAT,AMER,US
Deloitte Touche Tohmatsu,00v2000000HTWyKAAX,AMER,US
Deloitte Touche Tohmatsu,00v2000000QH878AAD,AMER,US
Deutsche Bank,00v2000000aHfgzAAC,AMER,US
Deutsche Bank,00v2000000aETx6AAG,AMER,US
Deutsche Bank,00v2000000I32dVAAR,AMER,US
Deutsche Bank AG,00v2000000Mglx2AAB,AMER,US
Deutsche Bank AG,00v2000000QG5N2AAL,AMER,US
Deutsche Bank AG,00v2000000NZKVYAA5,AMER,US
Diebold Inc.,00v2000000JBlKbAAL,AMER,US
Diebold Inc.,00v2000000JC4u2AAD,AMER,US
Diebold Inc.,00v2000000Mi8uEAAR,AMER,US
Dow Jones & Company Inc.,00v2000000VAJ8pAAH,AMER,US
Dow Jones & Company Inc.,00v2000000JcXrtAAF,AMER,US
Dow Jones & Company Inc.,00v2000000PKwfPAAT,AMER,US
E*Trade,00v2000000JAo8tAAD,AMER,US
E*Trade,00v2000000TMMMKAA5,AMER,US
E*Trade,00v2000000KXUPyAAP,AMER,US
Equifax,00v2000000LlTTKAA3,AMER,US
Equifax,00v2000000I5JcXAAV,AMER,US
Equifax,00v2000000H3VbbAAF,AMER,US
Ernst & Young LLP,00v2000000I2Nx8AAF,AMER,US
Ernst & Young LLP,00v2000000ZAjpYAAT,AMER,US
Ernst & Young LLP,00v2000000SjY65AAF,AMER,US
Fannie Mae,00v2000000QEiHKAA1,AMER,US
Fannie Mae,00v2000000MMmXHAA1,AMER,US
Fannie Mae,00v2000000I4So0AAF,AMER,US
Fifth Third Bancorp,00v2000000fw7PZAAY,AMER,US
Fifth Third Bancorp,00v2000000JaFJ5AAN,AMER,US
Fifth Third Bancorp,00v2000000Lm4BVAAZ,AMER,US
First of America Bank,00v2000000QEI3uAAH,AMER,US
First of America Bank,00v2000000MMdiSAAT,AMER,US
First of America Bank,00v2000000VkaDEAAZ,AMER,US
Freddie Mac,00v2000000QEJ8EAAX,AMER,US
Freddie Mac,00v2000000KtWbiAAF,AMER,US
Freddie Mac,00v2000000NaXi0AAF,AMER,US
Goldman Sachs,00v2000000KNCfDAAX,AMER,US
Goldman Sachs,00v2000000VhvngAAB,AMER,US
Goldman Sachs,00v2000000JBCtzAAH,AMER,US
H&R Block Inc.,00v2000000Mkdr7AAB,AMER,US
H&R Block Inc.,00v2000000IZTUjAAP,AMER,US
H&R Block Inc.,00v2000000OSJvJAAX,AMER,US
Hartford Financial Services,00v2000000TKZREAA5,AMER,US
Hartford Financial Services,00v2000000Wy5EzAAJ,AMER,US
Hartford Financial Services,00v2000000G5HEEAA3,AMER,US
HSBC Holding PLC,00v2000000buyWSAAY,AMER,US
HSBC Holding PLC,00v2000000JBmO5AAL,AMER,US
HSBC Holding PLC,00v2000000FjLtCAAV,AMER,US
HSBC USA,00v2000000JCuhFAAT,AMER,US
HSBC USA,00v2000000M6M2EAAV,AMER,US
HSBC USA,00v2000000WwO2HAAV,AMER,US
ING Groep,00v2000000IZlxNAAT,AMER,US
ING Groep,00v2000000U0dEJAAZ,AMER,US
ING Groep,00v2000000eJLpCAAW,AMER,US
ING Groep NV,00v2000000TNx6TAAT,AMER,US
ING Groep NV,00v2000000cTN9HAAW,AMER,US
ING Groep NV,00vD000000h1Or8IAE,AMER,US
Intuit,00v2000000KrebyAAB,AMER,US
Intuit,00v2000000bFpyiAAC,AMER,US
Intuit,00v2000000YcTdEAAV,AMER,US
John Hancock Financial Services,00vD000000h2eneIAA,AMER,US
John Hancock Financial Services,00v2000000SlYsJAAV,AMER,US
John Hancock Financial Services,00v2000000gUUtrAAG,AMER,US
Kemper Insurance,00v2000000FQ7fLAAT,AMER,US
Kemper Insurance,00v2000000QFtfXAAT,AMER,US
Kemper Insurance,00v2000000aGYF6AAO,AMER,US
KeyBank National Association,00v2000000dyJnMAAU,AMER,US
KeyBank National Association,00v2000000gtNSSAA2,AMER,US
KeyBank National Association,00v2000000M7tHgAAJ,AMER,US
Legg Mason Inc.,00v2000000fFPiQAAW,AMER,US
Legg Mason Inc.,00v2000000fEVyiAAG,AMER,US
Legg Mason Inc.,00v2000000M6O3bAAF,AMER,US
Liberty Mutual Insurance,00v2000000WyS91AAF,AMER,US
Liberty Mutual Insurance,00v2000000TNAdFAAX,AMER,US
Liberty Mutual Insurance,00v2000000POOD3AAP,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000ZAvCbAAL,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000XPqtvAAD,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000SKGiIAAX,AMER,US
MasterCard Inc.,00v2000000FmXvxAAF,AMER,US
MasterCard Inc.,00v2000000ez1sCAAQ,AMER,US
MasterCard Inc.,00v2000000bFv6jAAC,AMER,US
MBNA,00v2000000U1xsrAAB,AMER,US
MBNA,00v2000000LKt36AAD,AMER,US
MBNA,00v2000000coihBAAQ,AMER,US
Mellon Financial,00v2000000U1WXyAAN,AMER,US
Mellon Financial,00v2000000c8fg1AAA,AMER,US
Mellon Financial,00v2000000bwnpqAAA,AMER,US
Merrill Lynch & Company Inc.,00vD000000h21CMIAY,AMER,US
Merrill Lynch & Company Inc.,00v2000000bG4kLAAS,AMER,US
Merrill Lynch & Company Inc.,00vD000000h82ZCIAY,AMER,US
MetLife,00v2000000ZCfx0AAD,AMER,US
MetLife,00v2000000cpAGJAA2,AMER,US
MetLife,00v2000000eJcvsAAC,AMER,US
Moody’s Corporation,00v2000000KLuytAAD,AMER,US
Moody’s Corporation,00v2000000KLuyuAAD,AMER,US
Moody’s Corporation,00v2000000KMMc0AAH,AMER,US
Morgan Stanley,00v2000000KMEikAAH,AMER,US
Morgan Stanley,00v2000000KMCdEAAX,AMER,US
Morgan Stanley,00v2000000Mid6zAAB,AMER,US
Mutual of Omaha,00v2000000Mid6wAAB,AMER,US
Mutual of Omaha,00v2000000Mid6xAAB,AMER,US
Mutual of Omaha,00v2000000MidADAAZ,AMER,US
National City Corporation,00v2000000KLfnEAAT,AMER,US
National City Corporation,00v2000000KLfqIAAT,AMER,US
National City Corporation,00v2000000KLvXLAA1,AMER,US
Nationwide Financial Services,00v2000000KLvb7AAD,AMER,US
Nationwide Financial Services,00v2000000KLvbHAAT,AMER,US
Nationwide Financial Services,00v2000000KLvj1AAD,AMER,US
New York Life Insurance,00v2000000KLfDIAA1,AMER,US
New York Life Insurance,00v2000000QGIBRAA5,AMER,US
New York Life Insurance,00v2000000KLnKyAAL,AMER,US
Northwestern Mutual,00v2000000KLpp2AAD,AMER,US
Northwestern Mutual,00v2000000KLuliAAD,AMER,US
Northwestern Mutual,00v2000000KuLnCAAV,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KuLnEAAV,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KLt2KAAT,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KLtEDAA1,AMER,US
NYSE – New York Stock Exchange,00v2000000KLtEFAA1,AMER,US
NYSE – New York Stock Exchange,00v2000000KLuU1AAL,AMER,US
NYSE – New York Stock Exchange,00v2000000KLpmmAAD,AMER,US
Oppenheimer Holdings,00v2000000KLwyFAAT,AMER,US
Oppenheimer Holdings,00v2000000KKc6OAAT,AMER,US
Oppenheimer Holdings,00v2000000KKjqfAAD,AMER,Canada
Pacific Life Insurance Company,00v2000000KLfE6AAL,AMER,Canada
Pacific Life Insurance Company,00v2000000KMD0rAAH,AMER,Canada
Pacific Life Insurance Company,00v2000000KMD0sAAH,AMER,Canada
Pacific Mutual Holding Company,00v2000000KMFrjAAH,AMER,Canada
Pacific Mutual Holding Company,00v2000000KMFrkAAH,AMER,Canada
Pacific Mutual Holding Company,00v2000000KMFrlAAH,AMER,Canada
Pioneer Investment Management,00v2000000KMMKIAA5,AMER,Canada
Pioneer Investment Management,00v2000000KMMKJAA5,AMER,Canada
Pioneer Investment Management,00v2000000MibL9AAJ,AMER,Canada
PricewaterhouseCoopers,00v2000000KMCniAAH,AMER,Canada
PricewaterhouseCoopers,00v2000000KMEvMAAX,AMER,Canada
PricewaterhouseCoopers,00v2000000KMFx9AAH,AMER,Canada
Progressive,00v2000000KMGIeAAP,AMER,Canada
Progressive,00v2000000KMGIfAAP,AMER,Canada
Progressive,00v2000000KMMEeAAP,AMER,Canada
Providian Financial,00v2000000KMMLaAAP,AMER,Canada
Providian Financial,00v2000000KMMLbAAP,AMER,Canada
Providian Financial,00v2000000MibcxAAB,AMER,Canada
Sallie Mae (SLM Corporation),00v2000000KLv4MAAT,AMER,Canada
Sallie Mae (SLM Corporation),00v2000000MibeUAAR,AMER,Canada
Sallie Mae (SLM Corporation),00v2000000MibeVAAR,AMER,Canada
Sovereign Bancorp,00v2000000MibgVAAR,AMER,Canada
Sovereign Bancorp,00v2000000MibqlAAB,AMER,Canada
Sovereign Bancorp,00v2000000MibugAAB,AMER,Canada
State Farm Mutual Automobile Insurance Company,00v2000000KM7EdAAL,AMER,Canada
State Farm Mutual Automobile Insurance Company,00v2000000RDhllAAD,AMER,Canada
State Farm Mutual Automobile Insurance Company,00v2000000SJH08AAH,AMER,Canada
SunTrust Banks,00v2000000SJH3SAAX,AMER,Canada
SunTrust Banks,00v2000000KMAZjAAP,AMER,Canada
SunTrust Banks,00v2000000KLpzAAAT,AMER,Canada
TD AmeriTrade,00v2000000KLsClAAL,AMER,Canada
TD AmeriTrade,00v2000000KLsJ7AAL,AMER,Canada
TD AmeriTrade,00v2000000KLt6MAAT,AMER,Canada
The Allstate Corporation,00v2000000KLuX1AAL,AMER,Canada
The Allstate Corporation,00v2000000KLvzFAAT,AMER,Canada
The Allstate Corporation,00v2000000MicNnAAJ,AMER,Canada
The Bank of New York Mellon Corporation,00v2000000KLpvtAAD,AMER,Canada
The Bank of New York Mellon Corporation,00v2000000KLpwcAAD,AMER,Canada
The Bank of New York Mellon Corporation,00v2000000KLqvxAAD,AMER,Canada
The Charles Schwab Corporation,00v2000000KLqxZAAT,AMER,Canada
The Charles Schwab Corporation,00v2000000KLs8zAAD,AMER,Canada
The Charles Schwab Corporation,00v2000000KLt3YAAT,AMER,Canada
The Equitable,00v2000000KLzbYAAT,AMER,Canada
The Equitable,00v2000000KLpzFAAT,AMER,Canada
The Equitable,00v2000000KLq1aAAD,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KLq1bAAD,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KLsCvAAL,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KM32nAAD,AMER,Canada
The Travelers Companies Inc.,00v2000000KM32pAAD,AMER,Canada
The Travelers Companies Inc.,00v2000000KMAoeAAH,AMER,Canada
The Travelers Companies Inc.,00v2000000KMLzsAAH,AMER,Canada
Transamerica Corporation,00v2000000KMM2VAAX,AMER,Canada
Transamerica Corporation,00v2000000KMM2WAAX,AMER,Canada
Transamerica Corporation,00v2000000KLfgIAAT,AMER,Canada
U.S. Bancorp,00v2000000KMDJcAAP,AMER,Canada
U.S. Bancorp,00v2000000KKj7aAAD,AMER,Canada
U.S. Bancorp,00v2000000KLingAAD,AMER,Canada
UBS,00v2000000KLsKZAA1,AMER,Canada
UBS,00v2000000KM2i9AAD,AMER,Canada
UBS,00v2000000KM39dAAD,AMER,Canada
Visa Inc.,00v2000000KM3hfAAD,AMER,Canada
Visa Inc.,00v2000000KM7NIAA1,AMER,Canada
Visa Inc.,00v2000000KM9jKAAT,AMER,Canada
Washington Mutual,00v2000000KMFxJAAX,AMER,Canada
Washington Mutual,00v2000000KMGMHAA5,AMER,Canada
Washington Mutual,00v2000000KMGMIAA5,AMER,Canada
Wells Fargo & Company,00v2000000KMGMJAA5,AMER,Canada
Wells Fargo & Company,00v2000000KMJfwAAH,AMER,Canada
Wells Fargo & Company,00v2000000KMMOtAAP,AMER,Canada
American Express Company,00v2000000KMN3kAAH,AMER,Canada
American Express Company,00v2000000KM1hCAAT,AMER,Canada
Bank of America Corporation,00v2000000SJ3CtAAL,AMER,Canada
Bank of America Corporation,00v2000000SJH3HAAX,AMER,Canada
Bank of America Corporation,00v2000000KLfogAAD,AMER,Canada
Bank One Corporation,00v2000000KLfqsAAD,AMER,Canada
Bank One Corporation,00v2000000KLfqtAAD,AMER,Canada
Bank One Corporation,00v2000000KLjbkAAD,AMER,Canada
Bear Stearns,00v2000000KLuhRAAT,AMER,Canada
Bear Stearns,00v2000000KLmYEAA1,AMER,Canada
Bear Stearns,00v2000000KLmfeAAD,AMER,Canada
Bloomberg,00v2000000KLplkAAD,AMER,Canada
Bloomberg,00v2000000KLv14AAD,AMER,Canada
Bloomberg,00v2000000KLv70AAD,AMER,Canada
Bloomberg LP,00v2000000KLvrFAAT,AMER,Canada
Bloomberg LP,00v2000000KLvs3AAD,AMER,Canada
Bloomberg LP,00v2000000KKjqnAAD,AMER,Canada
Capital One Financial Corporation,00v2000000KLftRAAT,AMER,Canada
Capital One Financial Corporation,00v2000000KLftSAAT,AMER,Canada
Capital One Financial Corporation,00v2000000KLmmcAAD,AMER,Canada
CIT Group,00v2000000KLmmdAAD,AMER,Canada
CIT Group,00v2000000KudzHAAR,AMER,Canada
CIT Group,00v2000000Kue2aAAB,AMER,Canada
Citigroup,00v2000000KuoWpAAJ,AMER,Canada
Citigroup,00v2000000KLvc0AAD,AMER,Canada
Citigroup,00v2000000KLvCDAA1,AMER,Canada
CitiGroup Global Markets Inc.,00v2000000KLvCEAA1,AMER,Canada
CitiGroup Global Markets Inc.,00v2000000KLvAeAAL,AMER,Canada
CitiGroup Global Markets Inc.,00v2000000KLvAfAAL,AMER,Canada
Citizens Financial,00v2000000KLvAgAAL,AMER,Canada
Citizens Financial,00v2000000KMCZvAAP,AMER,Canada
Citizens Financial,00v2000000MibOKAAZ,AMER,Canada
The Equitable,00v2000000KLsJCAA1,AMER,Canada
The Equitable,00v2000000KLsJDAA1,AMER,Canada
The Equitable,00v2000000KLuUQAA1,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KLunKAAT,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KLunLAAT,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KLunMAAT,AMER,Canada
The Travelers Companies Inc.,00v2000000KLv7ZAAT,AMER,Canada
The Travelers Companies Inc.,00v2000000KLvEuAAL,AMER,Canada
The Travelers Companies Inc.,00v2000000KLvEvAAL,AMER,Canada
Independent,00v2000000KLvP9AAL,AMER,Canada
ING Groep,00v2000000KLv6qAAD,AMER,Canada
Deloitte Touche Tohmatsu,00v2000000KLineAAD,AMER,Canada
HSBC USA,00v2000000KMMWCAA5,AMER,Canada
Deutsche Bank,00v2000000KMMYIAA5,AMER,Canada
First of America Bank,00v2000000KMMfEAAX,AMER,Canada
Mellon Financial,00v2000000KLey3AAD,AMER,Canada
CIT Group,00v2000000KLfCyAAL,AMER,Canada
AIG SunAmerica,00v2000000KMhwwAAD,AMER,Canada
Deutsche Bank AG,00v2000000KMhpoAAD,AMER,Canada
ING Groep NV,00v2000000KMhwxAAD,AMER,Canada
CountryWide Financial Corporation,00v2000000KMinpAAD,AMER,Canada
Legg Mason Inc.,00v2000000KMinqAAD,AMER,Canada
Fifth Third Bancorp,00v2000000KMNC7AAP,AMER,Canada
Norwest Venture Capital Management Inc.,00v2000000KLfvIAAT,AMER,Canada
HSBC Holding PLC,00v2000000KLmNyAAL,AMER,Canada
Pacific Life Insurance Company,00v2000000KLfEMAA1,AMER,Canada
Massachusetts Mutual Life Insurance Company,00v2000000KLfXYAA1,AMER,Canada
National City Corporation,00v2000000KLpeSAAT,AMER,Canada
Pacific Mutual Holding Company,00v2000000KMMIiAAP,AMER,Canada
The Equitable,00v2000000KuSb7AAF,AMER,Canada
KeyBank National Association,00v2000000KKlTvAAL,AMER,Canada
The Guardian Life Insurance Company of America,00v2000000KKlTwAAL,AMER,Canada
Diebold Inc.,00v2000000KLphhAAD,AMER,Canada
Moody’s Corporation,00v2000000KKjxPAAT,AMER,Canada
The Travelers Companies Inc.,00v2000000KKjxRAAT,AMER,Canada
HSBC,00v2000000KLfLNAA1,AMER,Canada
HSBC,00v2000000KLfLOAA1,AMER,Canada
HSBC,00v2000000KLfMGAA1,AMER,Canada
HSBC,00v2000000KLfWQAA1,AMER,Canada
HSBC,00v2000000KLfYMAA1,AMER,Canada
HSBC,00v2000000KLfYNAA1,AMER,Canada
HSBC,00v2000000KLfYOAA1,AMER,Canada
HSBC,00v2000000KLfbwAAD,AMER,Canada
HSBC,00v2000000KLfjTAAT,AMER,Canada
HSBC,00v2000000KLfrfAAD,AMER,Canada
HSBC,00v2000000KLufUAAT,AMER,Canada
HSBC,00v2000000KLvA9AAL,AMER,Canada
HSBC,00v2000000KLvc6AAD,AMER,Canada
HSBC,00v2000000KLva4AAD,AMER,Canada
HSBC,00v2000000KLvc5AAD,AMER,Canada
HSBC,00v2000000KLvc7AAD,AMER,Canada
HSBC,00v2000000KLvgWAAT,AMER,Canada
HSBC,00v2000000KLvjVAAT,AMER,Canada
HSBC,00v2000000KLvjXAAT,AMER,Canada
HSBC,00v2000000KLvjYAAT,AMER,Canada
HSBC,00v2000000KLvmAAAT,AMER,Canada
HSBC,00v2000000KLvmBAAT,AMER,Canada
HSBC,00v2000000KLvpsAAD,AMER,Canada
HSBC,00v2000000KLzb9AAD,AMER,Canada
HSBC,00v2000000KM7F2AAL,AMER,Canada
